epiweek,cases,temp_min,temp_med,temp_max,precip_min,precip_med,precip_max,pressure_min,pressure_med,pressure_max,rel_humid_min,rel_humid_med,rel_humid_max,thermal_range,rainy_days
201001,12,21.3091920666858,24.1311858005174,27.779285110664,1.80643420523139,27.8379213279678,94.8579531187123,0.955055590686979,0.957288416211555,0.958836562230526,71.0361155217016,82.5873691003162,91.3934129922392,6.47009304397815,7
201002,13,19.4480923253809,22.7455559068698,26.5080252083932,3.43888229376257,21.782890945674,65.0554899396378,0.956312302385743,0.958067950560506,0.959588847369934,67.1703834435183,81.7350672032193,93.3183201782121,7.05993288301236,7
201003,8,19.4029405863754,22.6312666570854,26.3211073871802,3.8248847082495,36.395260362173,102.336425955734,0.956184851968957,0.958186260419661,0.959881891348089,69.0666796205806,83.2164722334004,94.6243965794769,6.91816680080483,7
201004,6,19.6318582926128,23.464930324806,27.8625307559644,0.140726961770624,7.86175372233401,33.9626847082495,0.955693446392641,0.957465392354125,0.958913854555907,66.7150412474849,83.0845297211842,95.9115686979017,8.23067246335154,7
201005,15,23.493590686979,27.4772225639552,32.2284968381719,0.123536418511066,3.5725893360161,16.0196488933602,0.955265191146881,0.957280367921817,0.958693360160966,56.1613860592124,74.4974294912331,87.6881091118137,8.73490615119287,7
201006,27,22.0296853406151,25.6349658235125,29.9209435757402,0.14234245472837,11.1429657947686,43.8561189134809,0.955039839034205,0.956549065823512,0.958074475423973,62.4918673756827,80.3636695314746,93.7285304397815,7.89125823512504,7
201007,149,20.9457733831561,23.7193443230813,27.1520354699626,5.56630442655935,38.8818653923541,105.190579879276,0.957397355561943,0.959340528887612,0.960812129922392,69.8853948260994,82.1272944811728,91.0404333429146,6.20626208680655,7
201008,465,19.1857335728658,22.4092551020408,26.1796513078471,2.12551086519115,15.7487374245473,50.8015213279678,0.957681546421385,0.959634118999712,0.961123368784133,66.1899970393791,80.2525933026732,90.4862506467376,6.99391773498132,7
201009,686,18.3511565967232,22.5361463064099,27.1828678643288,0.0883839034205231,2.95893802816901,13.7817219315895,0.959710922678931,0.9614729519977,0.962910951422823,57.002173153205,76.0715895084794,90.7792302673182,8.83171126760564,7
201010,506,18.4287258120149,22.1690997700489,26.4103477436045,0.709294366197183,4.42044567404427,15.1374806841046,0.954887065248634,0.956483041103765,0.957745271629779,60.3175670594999,78.6416106064961,94.3962270480023,7.98162193158954,7
