epiweek,cases,temp_min,temp_med,temp_max,precip_min,precip_med,precip_max,pressure_min,pressure_med,pressure_max,rel_humid_min,rel_humid_med,rel_humid_max,thermal_range,rainy_days
201001,59,22.8135825255102,25.9400875637755,29.8854201530612,2.71416785714286,14.2390459821429,42.5660258928571,0.96174049744898,0.963638647959184,0.965284693877551,58.5253552933673,76.7646695790816,91.1468875,7.07183762755102,7
201002,52,22.6238169642857,26.3910511479592,30.8256156887755,1.87855758928571,11.6285866071429,32.5954973214286,0.962529336734694,0.964380548469388,0.966258992346939,55.2663398596939,74.8671491071429,91.4218947066327,8.20179872448979,7
201003,57,23.1918322704082,26.8485859056122,31.1921978316327,2.96995892857143,12.4626147321429,29.425071875,0.962001977040816,0.964242410714286,0.966280803571429,52.9595987882653,71.5462057397959,88.0503404336735,8.00036556122449,7
201004,78,23.2222317602041,26.5745296556122,30.7682628826531,5.78015758928571,26.0279522321429,65.1212674107143,0.960407142857143,0.962567793367347,0.964720280612245,55.7593390943878,75.001450255102,90.4098730867347,7.54603112244898,7
201005,101,24.6434302933673,28.7745038265306,33.7457801020408,0.0210910714285714,0.791720535714286,3.85488928571428,0.960878380102041,0.96278450255102,0.964816645408163,42.2224946428572,60.8202892219388,77.7765533801021,9.10234980867347,7
201006,144,23.7226757015306,26.8764116709184,30.9644415178571,3.47028616071429,17.0289330357143,48.493375,0.960293494897959,0.962285522959184,0.964318941326531,54.9986776785714,73.2358589285714,87.8814878188775,7.24176581632653,7
201007,146,24.2358295280612,28.0910672193878,32.8322230867347,1.21022053571429,5.84091741071428,16.419734375,0.960902487244898,0.963300573979592,0.965407270408163,48.4071724489796,67.4316016581633,84.5208390306122,8.59639355867347,7
201008,148,24.6274172831633,28.2580416454082,32.5300836096939,1.40133258928571,10.5319575892857,26.1631276785714,0.960631505102041,0.962824617346939,0.965168558673469,49.6614617346939,67.4529281887755,83.5110417729592,7.90266632653061,7
201009,200,24.2362932397959,27.9823110331633,32.5055392857143,2.52863482142857,14.7398924107143,37.3976629464286,0.961075255102041,0.963411160714286,0.96565299744898,51.2560695790816,71.2367649872449,88.7651006377551,8.26924604591837,7
201010,192,24.2194237244898,27.8351039540816,32.2459375637755,1.60453348214286,13.5270035714286,38.0357522321429,0.960805229591837,0.963016454081633,0.96520625,53.1436253188775,72.6940517219388,89.2882091836735,8.02651383928572,7
201011,173,24.615156377551,28.5379531887755,33.2632709821429,0.683498660714286,7.59043258928571,19.4877861607143,0.961597767857143,0.963954846938776,0.966357397959184,45.348300127551,64.532996875,82.2361328443877,8.64811460459184,7
201012,168,22.9628244897959,25.9261698341837,29.7731444515306,7.20341428571429,29.1697875,78.1806325892857,0.961387372448979,0.963711224489796,0.965685459183673,62.8025293367347,79.9995647959184,93.1657325892857,6.81031996173469,7
201013,191,23.1248115433673,26.1531938137755,30.1881452168367,5.30000848214286,23.545403125,64.43535625,0.960638010204082,0.963004528061225,0.965059566326531,63.4669911989796,81.4880871811224,94.6553394132653,7.06333367346939,7
201014,194,23.2508954719388,25.9774706632653,29.5992234693878,8.37137901785714,38.1922183035714,98.253803125,0.96088743622449,0.963142665816327,0.965189732142857,66.5760336734694,83.0006133928572,94.8994660076531,6.34832799744898,7
201015,201,23.0555219387755,25.8337833545918,29.4042125,4.41015491071429,16.2110901785714,48.1742183035714,0.961675892857143,0.963710841836735,0.965567283163265,63.2691211096939,78.6539322066327,90.2891933673469,6.34869056122449,7
201016,222,23.3634703443878,27.0087778061224,31.3067167091837,0.527477678571428,5.94104107142857,19.0443848214286,0.962195025510204,0.964364795918367,0.966153890306122,52.5534117346939,70.868581377551,86.1242885841837,7.94324636479592,7
201017,304,23.4360588647959,27.5755021683673,32.0892704719388,0.739770535714286,3.61817098214286,7.53894776785714,0.962222321428572,0.964264030612245,0.966414668367347,45.5351523596939,63.882740369898,81.3429078443878,8.65321160714286,7
201018,224,23.4577788903061,27.280190752551,31.6685950255102,0.871793303571428,5.58047455357143,18.8712352678571,0.962235969387755,0.964389158163265,0.966443494897959,47.8359697704082,65.9781183035714,83.2362881377551,8.21081613520408,7
