epiweek,cases,temp_min,temp_med,temp_max,precip_min,precip_med,precip_max,pressure_min,pressure_med,pressure_max,rel_humid_min,rel_humid_med,rel_humid_max,thermal_range,rainy_days
202501,1739,21.4036798534799,23.8444428571429,27.2824404761905,7.90366538461538,35.8966307692308,91.6816397435897,0.956919230769231,0.95862032967033,0.959934981684982,69.5175913919414,85.4535124542125,95.7175778388278,5.87876062271062,7
202502,1746,21.3381774725275,23.5385408424908,26.7306452380952,11.9960794871795,80.4043307692308,226.708601282051,0.955350183150183,0.956784981684982,0.958065567765568,72.9201364468864,87.0257047619048,96.2077510989011,5.39246776556777,7
202503,1853,21.0612223443223,23.3623098901099,26.4618472527473,3.50343333333333,17.9098538461538,50.3140512820513,0.957423443223443,0.95892673992674,0.9602,69.611132967033,84.3728946886447,95.1203542124542,5.40062490842491,7
202504,1970,22.3405611721612,26.009984981685,30.4344543956044,0.222591025641026,1.45677948717949,3.19633846153846,0.95814706959707,0.959842673992674,0.961212820512821,54.7208031135531,76.4933604395604,93.5339578754579,8.09389322344322,7
202505,1755,22.1058606227106,25.4172468864469,29.5108646520147,0.0726910256410256,3.26086282051282,10.5893717948718,0.957611721611722,0.959466483516484,0.960777472527472,54.5046673992674,75.0103523809524,91.5598505494506,7.40500402930403,7
202506,1518,21.5766998168498,25.6535897435897,30.492952014652,0.0186423076923077,0.792421794871795,2.50615769230769,0.95876043956044,0.960107326007326,0.961613553113553,45.2456646520147,70.4280197802198,90.9665857142857,8.9162521978022,7
202507,1226,21.5494509157509,25.4711487179487,30.0499754578755,0.450866666666667,2.68226666666667,6.17549487179487,0.9589663003663,0.96070695970696,0.962485347985348,49.2027906593407,72.5495106227106,92.817706043956,8.50052454212454,7
202508,1257,21.7353122710623,26.1168481684982,31.2995604395604,0.23820641025641,2.04041282051282,4.83453846153846,0.959711904761905,0.961257326007326,0.962971794871795,44.4211386446886,69.0101245421245,90.6524886446886,9.56424816849817,7
202509,910,21.6455188644689,25.053171978022,29.3546957875458,1.12067179487179,6.87063333333333,15.9939974358974,0.961715750915751,0.963054395604396,0.964635897435897,52.5082192307692,74.9820661172161,93.2580173992674,7.70917692307692,7
202510,867,20.7606467032967,24.1635258241758,28.2764663003663,1.33425641025641,7.74914230769231,17.6962474358974,0.962386813186813,0.963757326007326,0.96532326007326,55.6775443223443,77.2265652014652,94.8943584249084,7.5158195970696,7
