epiweek,median_cases,LB95,UB95,LB90,UB90,LB80,UB80,LB50,UB50
202541,59.7813471216115,9.95493472936002,365.789490835652,13.2743433302434,273.849897758396,18.6412863697818,197.219363886601,32.2363320222199,111.097565965643
202542,69.8903652515237,11.6383129151422,427.644446814925,15.5190330846433,320.157880341703,21.7935255037321,230.569133021842,37.6874916321157,129.884150119579
202543,81.7015299244299,13.6051366663252,499.914479524117,18.1416814950121,374.263155545741,25.4765355667271,269.534303525809,44.0565121426501,151.834000859977
202544,95.4970898307855,15.9024067185268,584.326609342354,21.2049613882767,437.458664709996,29.7783286046576,315.046017131998,51.4955925746956,177.471648730499
202545,111.60348890974,18.5844833072301,682.878278081128,24.7813590688614,511.239801358775,34.8006978230362,368.181216216645,60.1807636755634,207.403756658798
202546,130.396713555304,21.7139765975069,797.870067414289,28.9543616564432,597.328905996529,40.6608849766802,430.180284294458,70.3147713320011,242.329057196445
202547,152.307294627261,25.362579630991,931.936305130882,33.8195677737061,697.698179612532,47.4931401190707,502.463547711165,82.1297738410364,283.047648248524
202548,177.824191888337,29.6117151717653,1088.0688331893,39.4855500788058,814.587477738287,55.4499328648813,586.644090447212,95.8894365433773,330.468211905848
202549,207.496271041761,34.5527816662329,1269.62604539943,46.0741832389694,950.511076547698,64.7024129664185,684.532626881941,111.88972829715,385.610759369345
202550,241.929293512209,40.2866519741502,1480.31446852539,53.7199755166326,1108.24388346927,75.4394716536878,798.127571045719,130.457298255517,449.601036763483
202551,281.775170973129,46.9218840064865,1724.12301299796,62.5676827560675,1290.77221369524,87.8643909331619,929.579587179782,151.943681507034,523.650555765927
202552,327.708585002809,54.5708273739208,2005.17991350708,72.7671168190006,1501.18668813211,102.187553024628,1081.11445770796,176.712691522192,609.013143611405
202601,380.383892738975,63.3424472120577,2327.48904376516,84.4635765607602,1742.48482429816,118.613002490139,1254.89091448676,205.117182075095,706.904856624738
202602,440.362691793091,73.3302621155008,2694.48670145106,97.7817637464785,2017.2392214386,137.315859202433,1452.76167460985,237.459987543652,818.369366966056
202603,508.000153918901,84.5934161450055,3108.34610783222,112.800543641449,2327.07687113409,158.406874402334,1675.89845385004,273.932629784256,944.066725290629
202604,583.277891789343,97.1288473983305,3568.95475472124,129.515833371932,2671.91354363944,181.880314471486,1924.24059220014,314.525193664369,1083.96276061738
202605,665.575958865566,110.833320876147,4072.51931962358,147.789974895756,3048.90935152396,207.542864914294,2195.7428787721,358.903380888205,1236.90536522691
202606,753.391865440334,125.456638352969,4609.84638399886,167.28934300733,3451.18160189899,234.926012686995,2485.44858243531,406.256992967534,1400.10231449733
202607,844.046362477961,140.552644789503,5164.54218645207,187.419015155065,3866.45703379233,263.194302401999,2784.5188292608,455.141278894838,1568.57449603302
202608,933.466269156062,155.443064248856,5711.68379013349,207.274548677733,4276.07698182643,291.077616643057,3079.51614803951,503.35982765399,1734.75231669341
202609,1016.19120130336,169.218620332292,6217.86025263471,225.643474842286,4655.02819824054,316.873274056758,3352.42666747735,547.968196444862,1888.48820671179
202610,1085.77429989546,180.805766459023,6643.62459937973,241.094279903849,4973.77853346458,338.570986299899,3581.98212419323,585.489998434145,2017.80133293163
202611,1135.67510983485,189.115370203453,6948.95716110477,252.174667273594,5202.36708755259,354.13127948419,3746.60548026535,612.398376295076,2110.53692339436
202612,1160.53807375128,193.255611179672,7101.08840855148,257.695444825875,5316.26080949622,361.884159816995,3828.6286892432,625.805413748347,2156.74221830329
202613,1157.47954203304,192.746297069356,7082.37389618621,257.016303219518,5302.25010818788,360.930434811187,3818.53855730504,624.15613937236,2151.05824753839
202614,1126.86210959986,187.64780805684,6895.03226606795,250.217756020811,5161.99597968197,351.383170432328,3717.53128933516,607.64607787147,2094.1588569555
202615,1072.19425596741,178.544384649567,6560.53116650907,238.078854955763,4911.57027252182,334.336396415833,3537.18140032206,578.167132255663,1992.56419963245
202616,999.203976460964,166.389866503861,6113.91899628979,221.871491345037,4577.21212332295,311.576241819079,3296.38561388916,538.808051240344,1856.91917350378
202617,914.510524661367,152.286507759635,5595.69757602192,203.065458842553,4189.243396741,285.166751824986,3016.98092507714,493.138183233427,1699.52498951152
202618,824.406219748384,137.282120648411,5044.36828347231,183.057955891595,3776.48831717051,257.070025472932,2719.72576851077,444.550581420148,1532.07528419634
202619,734.069801244159,122.239081419731,4491.6187366721,162.998912524603,3362.66995806066,228.900920425299,2421.70486649004,395.837815301372,1364.19421933079
202620,647.263577028439,107.783898695064,3960.46970631252,143.723742610859,2965.02291979789,201.832616310423,2135.33011674752,349.028661607985,1202.87366224438
202621,566.389675982345,94.3165807943008,3465.61931384204,125.765834657429,2594.55101511261,176.614155672948,1868.52617057863,305.418437824461,1052.57772565249
202622,492.734500912576,82.0513426288318,3014.93878750037,109.410832152444,2257.14707335798,153.646670375253,1625.53688589981,265.700820322906,915.697058604651
202623,426.765748576521,71.0660661955857,2611.28986538792,94.7625863410009,1954.95354724477,133.075999706826,1407.90519978804,230.128008638509,793.100828054393
202624,368.403922214065,61.3475135015054,2254.18612354795,81.8034451068746,1687.60627335616,114.877354633257,1215.36885150119,198.657135153239,684.64129734177
202625,317.237112265688,52.8270923689825,1941.10717401161,70.4419446544613,1453.21835224622,98.9222916779913,1046.56894658105,171.066082869684,589.552974358223
202626,272.675669361246,45.40661295661,1668.44507628807,60.5471543747898,1249.08868352993,85.0269437437513,899.560224853772,147.036890855417,506.740055597302
202627,234.055888984877,38.9755535807332,1432.13876202387,51.9716998436021,1072.17693067153,72.9843515273285,772.153117352937,126.211664881414,434.969113580652
202628,200.705165294477,33.4219102872914,1228.07269752226,44.5662301127534,919.401981418459,62.5847800742546,662.128689532696,108.227710791554,372.990178618568
202629,171.980101574594,28.6385430967458,1052.3100735897,38.1878800694672,787.816526396997,53.6276025502476,567.364368097903,92.7380850802123,319.607563218566
202630,147.286644378436,24.5265287901773,901.216002116539,32.7047411872727,674.699290769756,45.9275785592003,485.900363774274,79.4224519725727,273.717279344749
202631,126.088808028083,20.996613734196,771.510899459024,27.9977987859835,577.594999937459,39.3175746557611,415.968453536715,67.9917880005386,234.323252015932
202632,107.910487342175,17.9695157407458,660.281578138805,23.9613345447024,494.322683388148,33.6491295981685,355.997960819175,58.1893594931112,200.540688076065
202633,92.3333165948514,15.3755675357605,564.968146262933,20.5024510874066,422.965866890824,28.7917867192745,304.608692195123,49.7895680471936,171.592097286727
202634,78.9924557290016,13.1540150691886,483.338224248941,17.5401363189882,361.853269734223,24.6317799647626,260.597036045752,42.5956782966178,146.799461432149
202635,67.5714620850843,11.252163542853,413.455566011963,15.0041247016274,309.53531284169,21.0704347727478,222.919044333317,36.4370525570536,125.574703947726
202636,57.7969353066366,9.6244856671457,353.647292267739,12.8337081654489,264.759587840556,18.0224982243211,190.672766081733,31.1662631593317,107.409738020437
202637,49.4333241289987,8.23175687490621,302.472114364972,10.9765829650619,226.447067695637,15.4145196732407,163.081114911793,26.6562920762342,91.8668155327849
202638,42.2780981402704,7.04025131136127,258.690791306015,9.38777757754456,193.669989228914,13.1833451828925,139.475940624047,22.7979273559236,78.5695542705933
202639,36.1573751619204,6.02101369495198,221.239374608392,8.02868176997359,165.631822768415,11.2747540366037,119.283603876254,19.4974052424835,67.1948118536758
202640,51.1311716890121,8.51448656324785,312.860886522121,11.3535870393961,234.224667283234,15.9439500742328,168.682333885348,27.5718348049112,95.0220928957135
