epiweek,median_cases,LB95,UB95,LB90,UB90,LB80,UB80,LB50,UB50
202541,18.5232618322854,2.23105968120585,149.398872508566,3.19807230819117,108.278833269847,4.64931552176925,73.3739964690651,8.73549927595345,38.8291588883561
202542,21.515727842234,2.59149135477527,173.534527014474,3.71472659760684,125.771472044306,5.40042074256632,85.2276965590277,10.1467347753976,45.1020788103631
202543,24.9895085740811,3.00989564028105,201.552212526827,4.31448068324445,146.077664770259,6.27233535577175,98.9879714750041,11.7849564526932,52.3839487748154
202544,29.0208152793266,3.49545190645505,234.0666088547,5.01049256584926,169.642908869766,7.28418829006661,114.956707793401,13.6861052419112,60.8345256766027
202545,33.6972427427146,4.05871062730646,271.784209389857,5.8178856323263,196.979244888305,8.45796572671991,133.480884328465,15.8914905077651,70.6374290016139
202546,39.1190780618408,4.71175101987688,315.513877033638,6.75397461874058,228.672907044124,9.81883960163075,154.95775644545,18.448407261056,82.0028843398262
202547,45.4005252125229,5.46832853869626,366.176720896179,7.8384770335879,265.391481498251,11.3954749697028,179.839706785937,21.4107136590082,95.1702903653422
202548,52.6706714151943,6.3439912711088,424.813890498695,9.09368000257794,307.889555306957,13.2202725615987,208.638073220224,24.8392867399555,110.41024457001
202549,61.073910610862,7.35613094341563,492.589991307483,10.5445133824706,357.011191875762,15.3294750756754,241.924826312326,28.8022221329798,128.025430969672
202550,70.7693730140136,8.52391421259212,570.788483808159,12.218451272426,413.686596376881,17.763023996478,280.330309675675,33.3745650372486,148.349424311486
202551,81.9286668650154,9.86801066855777,660.793469670076,14.1451221237581,478.918915028005,20.5639927774201,324.534294645186,38.6372452411029,171.741956250281
202552,94.7308976175092,11.4099929133695,764.049519135586,16.3554487942619,553.755119454769,23.7773366630578,375.246250376027,44.6747281899254,198.578474381637
202601,109.353478524817,13.1712297296953,881.987554050654,18.8800619805008,639.232289424775,27.4475861577864,433.168942911277,51.5706812939147,229.230879047108
202602,125.956704868197,15.1710281025762,1015.90043171576,21.7466369323728,736.287440577633,31.6149751764517,498.937330904959,59.4006991932621,264.035187250688
202603,144.659530556481,17.4237155987396,1166.74757169861,24.9757112422966,845.615925091463,36.3093610011945,573.022612343985,68.2208800953923,303.240754654902
202604,165.50371882854,19.9343224487815,1334.86581428449,28.5744954037022,967.461872473246,41.5412261526687,655.59021898489,78.0509193836697,346.935126933543
202605,188.40407155594,22.6925868472495,1519.56799624894,32.5282798164268,1101.32725197508,47.2891860073372,746.302665603328,88.8506379473085,394.939708561911
202606,213.084687037026,25.6652774352118,1718.62883980215,36.7894295876621,1245.59926372281,53.4839895836182,844.067055566612,100.489921601407,446.676144004787
202607,239.006385979585,28.7874520231831,1927.69960879463,41.2648545058036,1397.12610296343,59.990303554423,946.747602000851,112.714495458563,501.014185328721
202608,265.299571470066,31.9543708180162,2139.76659259603,45.8044172012182,1550.82448900549,66.589860183514,1050.89967396349,125.114260947721,556.130950741571
202609,290.729115061359,35.017267079576,2344.86789577606,50.1948706702453,1699.47440474823,72.9726437775157,1151.6307038745,137.106736227771,609.43731748761
202610,313.72854386061,37.7874648314286,2530.36917314612,54.1657607334034,1833.91893934501,78.7454716021381,1242.73560876579,147.953178687112,657.649586108193
202611,332.539385649839,40.0531624750445,2682.08751409996,57.4134842048195,1943.87883842775,83.4669693329412,1317.24876155281,156.824299568396,697.081580930219
202612,345.465587008259,41.6100765295473,2786.34344516933,59.645214608933,2019.43972043512,86.7114296854083,1368.45178731677,162.920246579764,724.177970913443
202613,351.200326580226,42.3008051040865,2832.5968336891,60.6353270408497,2052.96248308789,88.1508421359076,1391.16812987643,165.624727779257,736.199347927891
202614,349.125755747455,42.0509305742813,2815.86443816603,60.2771488975111,2040.83545538932,87.6301274550301,1382.95037890272,164.646368126855,731.850554436758
202615,339.468123208303,40.8877037749684,2737.97106142088,58.6097423971982,1984.38118761745,85.2060737827139,1344.69474648532,160.091865641437,711.605861480224
202616,323.240003901066,38.9330856836197,2607.08359951555,55.8079303059801,1889.51874704617,81.1328361603448,1280.41222542991,152.438746782459,677.587866769292
202617,301.995591136352,36.3742732455405,2435.7373569967,52.1400467128109,1765.33326349073,75.8005151624466,1196.25925705429,142.419963157603,633.054528839946
202618,277.501744407911,33.424078276196,2238.18289181884,47.9111428808318,1622.15301964063,69.6525903091744,1099.23469196209,130.868758931322,581.70960508856
202619,251.44025012342,30.2850658464975,2027.98460723783,43.411582061795,1469.80899838002,63.1111878826218,996.000390848032,118.578258126781,527.078519505313
202620,225.21267485942,27.1260495653956,1816.44680096195,38.8833470823269,1316.49414083516,56.5280993382083,892.108212880828,106.209434168932,472.099288719558
202621,199.860102320215,24.0724241877918,1611.96630574231,34.5061827948946,1168.2941639742,50.1646353818841,791.682079254027,94.2532581419983,418.954271591012
202622,176.070524571152,21.2070558617696,1420.09210316692,30.3988721866607,1029.23076650275,44.1934811604243,697.447251200259,83.0341844667578,369.085662991243
202623,154.234961477133,18.5770415113498,1243.97795348999,26.6289254949268,901.589678393221,38.7127821702146,610.952629255861,72.7366166126241,323.313133483691
202624,134.519955628962,16.2024405873416,1084.96710151991,23.2250965780906,786.344434306275,33.7643403929726,532.857918799954,63.4390954270228,281.98579591784
202625,116.936585637135,14.0845874681834,943.148901493114,20.1892981768863,683.559794921188,29.3509365460582,463.207004216118,55.1468455401965,245.126873694143
202626,101.397060191959,12.212908009149,817.815274951103,17.5063729740458,592.722570894149,25.4505351206861,401.65212821917,47.8184649070189,212.552335363711
202627,87.756937753064,10.5700047507667,707.801232516212,15.1513828946995,512.988420574732,22.0268814711193,347.621131695401,41.3858354507316,183.95939713113
202628,75.8444915492686,9.13519382651048,611.721716511963,13.0946790229887,443.35350486628,19.0368723928578,300.433773787856,35.7679714843154,158.988078872811
202629,65.4799425525221,7.88682150472969,528.126723999639,11.3052222073639,382.766914723727,16.4353835750125,259.377917191087,30.8800899072783,137.261521021139
202630,56.4873056701483,6.80369101952435,455.596851924736,9.75262832559888,330.199918777815,14.1782429797215,223.756453065107,26.6391968245076,118.410816998677
202631,48.7011406782591,5.86587569618088,392.797746589713,8.40833384479814,284.685426319536,12.2239253179828,192.914042705897,22.9672712605904,102.089164778976
202632,41.9699418616669,5.0551272210012,338.507442703975,7.24618104842875,245.337801642675,10.5344028450266,166.250544523284,19.792863701002,87.978972377386
202633,36.1574004895341,4.35502770191416,291.626545847436,6.24263600486448,211.360243920618,9.075462240123,143.226014935746,17.0516914707842,75.7945043000463
202634,31.1423815715344,3.75098686883949,251.178044997959,5.37678455429785,182.044651333099,7.81669877240681,123.360616297357,14.6866277728386,65.2818328192752
202635,26.8181696718057,3.23015123471485,216.301229663979,4.63020209725083,156.767212426626,6.73132700112482,106.231629430197,12.6473460166789,56.2172570203827
202636,23.0913388691587,2.78126798630288,186.242575578811,3.9867584913042,134.981800399389,5.7958971370631,91.4689773319796,10.8897868959964,48.4049339697105
202637,19.8804673597597,2.39453016274814,160.345377362999,3.43239612508903,116.212459234479,4.98997240943031,78.7501334843678,9.37555220021256,41.674184216379
202638,17.1148287539625,2.06141902702873,138.039193213936,2.95490396848362,100.045753597364,4.29580058300146,67.7949378425947,8.07128763508172,35.8767484394308
202639,14.7331352470852,1.77455268543645,118.829707983411,2.54370057893443,86.1234219656015,3.69799849555695,58.3606183071759,6.94809010684689,30.884152835091
202640,15.9459918285953,1.92063686016727,128.611970277861,2.7531023075422,93.2132475459249,4.0024239785605,63.1649629919815,7.52006862151379,33.4265884675755
