epiweek,median_cases,LB95,UB95,LB90,UB90,LB80,UB80,LB50,UB50
202541,23.7569537319507,0.443182473670322,1189.22935239383,0.879534073932646,652.645017413625,1.86625436896173,311.669511358139,6.2817912084836,86.1712855743353
202542,29.6460980554673,0.553043593852053,1484.02907162678,1.09756299958037,814.430099075998,2.32888276177743,388.92970028377,7.8389931736162,107.532405481208
202543,36.9948121338265,0.690132772889474,1851.89216480531,1.36962837060531,1016.31211146499,2.90616930742337,485.338109870078,9.78213319114342,134.187680673278
202544,46.1645552975511,0.861192981368792,2310.91262034241,1.7091121972232,1268.22097378343,3.62650885241068,605.636756041791,12.206787994948,167.448197392723
202545,57.6060360090383,1.07463211928944,2883.6520738292,2.13270068653621,1582.53843478617,4.52530730974351,755.738521731007,15.2321334898459,208.948766569521
202546,71.8809981687619,1.34092943639824,3598.23039040113,2.66119081895123,1974.69658066756,5.6466931068425,943.012973294779,19.0067054660412,260.726947169083
202547,89.6890888046502,1.67313674497855,4489.67061178801,3.32048504845001,2463.91593742085,7.0456278072707,1176.63884003392,23.715503928108,325.320500746407
202548,111.900766382074,2.0874923195273,5601.54628570723,4.14280963976646,3074.10951959749,8.7904912602431,1468.03574113114,29.5886946791546,405.886756555338
202549,139.597165442293,2.60416456571516,6987.97701624854,5.16819054396617,3834.9779815603,10.9662132123857,1831.3871732581,36.9121502907697,506.34720867084
202550,174.117517854769,3.24813665686576,8716.00228443282,6.44620903629931,4783.31236211958,13.6779985378434,2284.2626340474,46.0399891856532,631.559522481156
202551,217.113838573536,4.05022668868825,10868.318916465,8.03802630178618,5964.49639778497,17.0556231397199,2848.3350492154,57.4090355935284,787.515891008308
202552,270.610526752035,5.04819952929835,13546.2646057799,10.0185899980592,7434.14386950067,21.258115983061,3550.1626846941,71.5545792214864,981.559220229884
202601,337.062209935502,6.28784589410974,16872.7134867857,12.4787757731164,9259.68768365185,26.4783031108078,4421.9480095467,89.125670360559,1222.59294168705
202602,419.394579890427,7.82374413221974,20994.1203012824,15.5268990965034,11521.5017036316,32.9460155485647,5502.07342471297,110.895917657076,1521.22913231346
202603,520.996742061602,9.71911750665689,26080.137426371,19.2884320195816,14312.6905760622,40.9274883075447,6835.00089488068,137.761465163338,1889.76076436557
202604,645.604534376381,12.0436575238558,32317.774028678,23.9016833840011,17735.8842945303,50.7161943612749,8469.74119788226,170.710139606341,2341.73847908003
202605,796.966162368698,14.8672864061306,39894.6583744387,29.505419907094,21894.0526123793,62.6065782346044,10455.4673632404,210.733037943898,2890.75777750888
202606,978.112384641998,18.2465425089509,48962.5046578172,36.2118468611217,26870.4557625429,76.8367245973427,12831.9401727304,258.631550495869,3547.81183529539
202607,1189.98303473568,22.1989582886043,59568.3592149737,44.0557589268776,32690.9126140397,93.4804631361063,15611.4893830746,314.654187156739,4316.30961914587
202608,1429.17234796547,26.6609997064027,71541.7357379593,52.9110672917384,39261.8608618391,112.270250154284,18749.4344755955,377.900398853881,5183.89773036628
202609,1684.85328709047,31.4306899768928,84340.6526818489,62.37693149945,46285.8628803784,132.355555496296,22103.7346211359,445.507310653021,6111.30431076565
202610,1935.8381000235,36.1127747047739,96904.4901970775,71.6689349063231,53180.8541092805,152.07195133409,25396.4258848288,511.872477211611,7021.6770897885
202611,2150.25206756712,40.1126356969537,107637.658541938,79.607006113158,59071.1803337675,168.915483051566,28209.3410946946,568.567615464129,7799.4000014377
202612,2291.18426208855,42.7417050335577,114692.464655264,84.8246223359394,62942.8338961462,179.986570983148,30058.2426288188,605.832772879759,8310.58963112454
202613,2329.13170579608,43.4496090081801,116592.043802257,86.2295191983906,63985.3164609876,182.967575341248,30556.0783939199,615.866800009499,8448.23269956811
202614,2255.40854714437,42.0743143392296,112901.598250651,83.5001275935689,61960.0125139869,177.176169234227,29588.8979594244,596.372992213043,8180.8238630103
202615,2086.5980070203,38.9251785704804,104451.253497948,77.2503944100418,57322.4921003026,163.915066334085,27374.2580208951,551.73626905335,7568.5138242268
202616,1856.24433129924,34.6279646693642,92920.1727167081,68.7222005541172,50994.2742488668,145.819372813301,24352.228413834,490.82636825911,6732.97436080807
202617,1600.69854894192,29.8607957284736,80128.0214717005,59.2613401437713,43973.9852228262,125.744684864034,20999.7014015082,423.25519448449,5806.05802139485
202618,1348.61783329791,25.1582670968902,67509.325085003,49.9287640360838,37048.887632142,105.942199149338,17692.6328962597,356.600250368858,4891.71018115263
202619,1117.57919215424,20.8482752666762,55943.9561961582,41.3752112711241,30701.852584057,87.7926973951019,14661.617169136,295.509231666222,4053.68620933669
202620,915.624646316345,17.0808429517732,45834.483556289,33.8984149421765,25153.808437813,71.9279296410286,12012.1581800737,242.10860190233,3321.15614513793
202621,744.436432903659,13.8873520379359,37265.1168575431,27.5606551245272,20450.9691855957,58.4800459266065,9766.32534196666,196.843176623265,2700.22180349692
202622,602.191095223367,11.2337862090629,30144.5772160036,22.2944234872777,16543.2412868581,47.3058025490451,7900.19657023925,159.230799137085,2184.26913746208
202623,485.509739394553,9.05711269734598,24303.7234266512,17.9746260333608,13337.8006244753,38.1397666780807,6369.44386658504,128.378025523538,1761.04221418854
202624,390.591670972522,7.28643010756975,19552.2997250428,14.4605527918589,10730.2354830384,30.6833704631153,5124.2055949641,103.279879756732,1416.75514470796
202625,313.79087463506,5.85372256077215,15707.7932987456,11.6172203492354,8620.38345282492,24.6501970469561,4116.6493679963,82.9722859178648,1138.18309257523
202626,251.863555080312,4.69847753324428,12607.825728807,9.32453635151972,6919.13181066546,19.7854264210107,3304.21955720832,66.5975227250239,913.560154869688
202627,202.040094754661,3.76902821734816,10113.7550610932,7.47996353582634,5550.3943244233,15.8714881459833,2650.58131263055,53.4232505274492,732.840367456492
202628,162.011974619507,3.02230953034697,8110.02108396079,5.99803550870775,4450.75194361132,12.7270338979166,2125.44897521602,42.8390529070715,587.650263957186
202629,129.882922811613,2.42294679985706,6501.69992016014,4.80854816335905,3568.11076775867,10.2030998959558,1703.94519193006,34.343519453542,471.111682040973
202630,104.109354225513,1.94214467302808,5211.52254201826,3.85435462347653,2860.06581769993,8.178428066383,1365.81953752926,27.5284968550146,377.625725720082
202631,83.4419125599412,1.556596592027,4176.94847394111,3.08920100273103,2292.29509347693,6.55487381196018,1094.68159966021,22.0636315014222,302.66072650557
