epiweek,median_cases,LB95,UB95,LB90,UB90,LB80,UB80,LB50,UB50
202541,9.85439455475859,2.31143242678967,43.6012717674091,2.89417148601494,34.248341131666,3.76725995821444,26.095379424121,5.8818190717092,16.4603704447214
202542,11.4479576785672,2.68521627094564,50.6520731589718,3.36219059449123,39.7866715867506,4.37646699917996,30.3152870116442,6.83297339392614,19.1221919497544
202543,13.2987236571919,3.11932924192737,58.8408817116928,3.90574850592434,46.2188947171118,5.08400073192784,35.216292362008,7.93764507820421,22.2136343966108
202544,15.4479249862553,3.62344277382342,68.350132707343,4.53695493567673,53.6883115208917,5.90562402538647,40.9075830678029,9.22044467547863,25.8035708295485
202545,17.943244955905,4.20874138968601,79.3908032973794,5.2698141554404,62.360642335163,6.85956583808309,47.5154290425869,10.7098330398216,29.9716494314663
202546,20.8397360844793,4.88813812799321,92.2064761595821,6.12049473122138,72.4272187955458,7.96687232833642,55.1856146210857,12.4386695164226,34.8098276372658
202547,24.200816582196,5.67650827171973,107.077748402515,7.10762217823389,84.1084469843652,9.25178779473304,64.0860772903604,14.4448067035595,40.4240365853164
202548,28.0993181621272,6.59093512135223,124.326867658671,8.25258669615777,97.657449033136,10.7421552462796,74.4096823934981,16.7717158623626,46.9359313372888
202549,32.618532756831,7.65095551121731,144.32236333565,9.57985058299477,113.363700921729,12.4698165541968,86.3769949353806,19.4691116733959,54.4846392700451
202550,37.8531645739046,8.87878312224452,167.483259034549,11.1172278475823,131.556341288786,14.4709764155029,100.238800716858,22.5935204926238,63.2283503496008
202551,43.9100296521854,10.2994725688496,194.282167772085,12.8960896646926,152.606602696197,16.7864697880203,116.277958826488,26.208697897409,73.3454856406834
202552,50.9082467508402,11.9409641736011,225.246136579122,14.9514204379149,176.928475052369,19.4618348658193,134.809907133102,30.3857426229982,85.0350161599192
202601,58.9785165648353,13.8339149010511,260.953457352715,17.321606109934,204.976200569998,22.5470375287845,156.180753579426,35.2026663459147,98.5152589073607
202602,68.2608736131097,16.0111710439017,302.023719970575,20.0477739067321,237.23646059193,26.0956119065911,180.761322966909,40.7430518473852,114.020121714075
202603,78.9000000961044,18.506669048255,349.097078214475,23.1724160480721,274.21208919172,30.1628689021425,208.934747602205,47.0932559828373,131.791275704837
202604,91.0368075442477,21.35346091735,402.797002344231,26.7369173324973,316.392815711609,34.8026779199243,241.07417469708,54.3373849977122,152.064093634197
202605,104.794546914962,24.5804562161564,463.668822512829,30.777475763306,364.20699126045,40.062156861917,277.505984576621,62.5490040235806,175.044448770731
202606,120.257303659599,28.2073779056128,532.084579092283,35.3187866898006,417.946849643791,45.9734509555306,318.452843559383,71.7783013707106,200.872793952062
202607,137.43862228217,32.2374029648428,608.104200432028,40.3648280445759,477.65946395083,52.5417381614536,363.950618787615,82.0333613837638,229.571753353861
202608,156.238680848428,36.6471173064114,691.286019288144,45.8862827758157,542.997909199258,59.7288573147607,413.734972230749,93.2546030754586,260.974588572554
202609,176.390708993091,41.3739476621798,780.449696561005,51.8048021650653,613.035041420646,67.4328241373129,467.099470443033,105.282798497943,294.635697495113
202610,197.402222209046,46.3023775838157,873.416209407903,57.9757467207892,686.0592610532,75.4653655542523,522.739967339974,117.8239970944,329.732454502043
202611,218.50474190152,51.2521538519678,966.785385055975,64.1734192858211,759.399768087856,83.5326980537918,578.621458092156,130.419514972094,364.981224938926
202612,238.635796678082,55.9740647250771,1055.85626459099,70.0857789334866,829.364008660607,91.2286469175137,631.930416819454,142.435191963759,398.60730082049
202613,256.484213853048,60.1605634486505,1134.82749753072,75.327742787404,891.395082885592,98.0519608174313,679.19473282716,153.088424890062,428.420553874174
202614,270.624713936968,63.4773385425818,1197.39286201456,79.4807155462543,940.539519710744,103.457766263851,716.640129689064,161.528503335769,452.040256572454
202615,279.741439679877,65.6157444478064,1237.73028046647,82.1582385076426,972.224138335662,106.943021055552,740.782091536125,166.970028033021,467.2684557416
202616,282.89443583367,66.3553066310459,1251.68087290716,83.0842529383735,983.18218220755,108.148387462649,749.131526957938,168.851965356248,472.535089263712
